date,iso,downloads,revenue,name,store,code,launch_date,weeks_since_launch
2023-12-11,CA,56113,61000.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,29
2023-12-18,CA,53486,47593.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,30
2023-12-25,CA,39718,49791.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,31
2024-01-01,CA,45285,63054.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,32
2024-01-08,CA,47521,81418.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,33
2024-01-15,CA,50530,83496.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,34
2024-01-22,CA,57043,74513.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,35
2024-01-29,CA,43272,80158.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,36
2024-02-05,CA,44739,77458.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,37
2024-02-12,CA,53035,78759.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,38
2024-02-19,CA,57814,66921.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,39
2024-02-26,CA,56742,83114.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,40
2024-03-04,CA,45951,78074.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,41
2024-03-11,CA,38793,96422.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,42
2024-03-18,CA,42076,76627.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,43
2024-03-25,CA,39973,75593.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,44
2024-04-01,CA,43903,83196.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,45
2024-04-08,CA,40715,91926.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,46
2024-04-15,CA,43162,94997.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,47
2024-04-22,CA,38943,86352.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,48
2024-04-29,CA,36263,97935.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,49
2024-05-06,CA,39300,89961.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,50
2024-05-13,CA,52835,149949.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,51
2024-05-20,CA,44372,128814.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,52
2024-05-27,CA,42808,117302.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,53
2024-06-03,CA,47446,124098.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,54
2024-06-10,CA,53586,162733.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,55
2024-06-17,CA,61484,154070.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,56
2024-06-24,CA,51376,155670.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,57
2024-07-01,CA,39521,159789.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,58
2024-07-08,CA,46155,173225.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,59
2024-07-15,CA,41243,181878.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,60
2024-07-22,CA,41650,174148.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,61
2024-07-29,CA,34454,160524.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,62
2024-08-05,CA,36565,176318.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,63
2024-08-12,CA,48955,207638.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,64
2024-08-19,CA,48716,205850.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,65
2024-08-26,CA,47084,189068.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,66
2024-09-02,CA,42914,210246.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,67
2024-09-09,CA,48535,222302.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,68
2024-09-16,CA,65295,239051.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,69
2024-09-23,CA,59179,239221.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,70
2024-09-30,CA,66149,230269.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,71
2024-10-07,CA,59546,275538.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,72
2024-10-14,CA,51031,334074.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,73
2024-10-21,CA,58668,322565.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,74
2024-10-28,CA,46495,283152.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,75
2024-11-04,CA,48647,245332.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,76
2024-11-11,CA,46465,279964.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,77
2024-11-18,CA,59350,287552.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,78
2024-11-25,CA,56806,294462.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,79
2024-12-02,CA,53075,312751.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,80
2024-12-09,CA,64550,344030.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,81
2024-12-16,CA,57061,293157.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,82
2024-12-23,CA,46427,239819.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,83
2024-12-30,CA,47685,274091.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,84
2025-01-06,CA,54476,400784.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,85
2025-01-13,CA,44077,478050.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,86
2025-01-20,CA,46003,383097.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,87
2025-01-27,CA,43634,332125.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,88
2025-02-03,CA,43043,443750.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,89
2025-02-10,CA,50740,367955.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,90
2025-02-17,CA,52401,423892.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,91
2025-02-24,CA,51683,500162.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,92
2025-03-03,CA,53552,494983.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,93
2025-03-10,CA,56197,592152.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,94
2025-03-17,CA,53284,540471.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,95
2025-03-24,CA,57037,724107.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,96
2025-03-31,CA,52582,846400.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,97
2025-04-07,CA,69513,883898.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,98
2025-04-14,CA,75999,846809.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,99
2025-04-21,CA,73780,855602.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,100
2025-04-28,CA,77518,950540.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,101
2025-05-05,CA,75002,882384.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,102
2025-05-12,CA,74629,1013373.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,103
2025-05-19,CA,73916,921023.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,104
2025-05-26,CA,73379,1001809.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,105
2025-06-02,CA,77672,986892.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,106
2025-06-09,CA,76114,1221842.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,107
2025-06-16,CA,71601,1110041.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,108
2025-06-23,CA,74790,1100137.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,109
2025-06-30,CA,74536,1144352.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,110
2025-07-07,CA,73046,1299492.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,111
2025-07-14,CA,66563,1229074.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,112
2025-07-21,CA,61729,911671.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,113
2025-07-28,CA,50396,965232.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,114
2025-08-04,CA,49602,947056.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,115
2025-08-11,CA,50462,964960.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,116
2025-08-18,CA,48378,885198.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,117
2025-08-25,CA,51553,883219.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,118
2025-09-01,CA,53982,947922.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,119
2025-09-08,CA,50347,946871.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,120
2025-09-15,CA,45814,923939.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,121
2025-09-22,CA,50001,933837.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,122
2025-09-29,CA,44117,1029327.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,123
2025-10-06,CA,42337,903376.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,124
2025-10-13,CA,41454,904035.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,125
2025-10-20,CA,39809,903109.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,126
2025-10-27,CA,39165,934166.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,127
2025-11-03,CA,49294,922781.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,128
2025-11-10,CA,48889,880909.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,129
2025-11-17,CA,45016,815652.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,130
2023-05-22,DE,72224,14828.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,0
2023-05-29,DE,124443,21618.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,1
2023-06-05,DE,119387,13456.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,2
2023-06-12,DE,95914,10059.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,3
2023-06-19,DE,96578,11796.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,4
2023-06-26,DE,99139,25082.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,5
2023-07-03,DE,77953,19088.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,6
2023-07-10,DE,93749,19162.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,7
2023-07-17,DE,68373,13810.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,8
2023-07-24,DE,83538,31622.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,9
2023-07-31,DE,77853,31972.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,10
2023-08-07,DE,77726,27688.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,11
2023-08-14,DE,74631,24533.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,12
2023-08-21,DE,69654,36083.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,13
2023-08-28,DE,76436,41884.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,14
2023-09-04,DE,68061,35956.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,15
2023-09-11,DE,88740,35180.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,16
2023-09-18,DE,95229,30523.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,17
2023-09-25,DE,102961,57025.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,18
2023-10-02,DE,84316,51320.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,19
2023-10-09,DE,87659,46385.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,20
2023-10-16,DE,129485,49998.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,21
2023-10-23,DE,133282,67669.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,22
2023-10-30,DE,94858,64161.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,23
2023-11-06,DE,121050,84400.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,24
2023-11-13,DE,126149,60038.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,25
2023-11-20,DE,135522,44615.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,26
2023-11-27,DE,138755,62046.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,27
2023-12-04,DE,168123,70640.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,28
2023-12-11,DE,130633,122414.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,29
2023-12-18,DE,100932,96503.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,30
2023-12-25,DE,81322,97897.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,31
2024-01-01,DE,65581,115868.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,32
2024-01-08,DE,76369,131554.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,33
2024-01-15,DE,75118,138578.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,34
2024-01-22,DE,75683,125858.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,35
2024-01-29,DE,80550,129532.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,36
2024-02-05,DE,85487,121874.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,37
2024-02-12,DE,87548,141319.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,38
2024-02-19,DE,92260,121196.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,39
2024-02-26,DE,70226,148854.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,40
2024-03-04,DE,81651,136156.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,41
2024-03-11,DE,85576,154490.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,42
2024-03-18,DE,80104,135861.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,43
2024-03-25,DE,53178,134302.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,44
2024-04-01,DE,53064,143913.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,45
2024-04-08,DE,56812,163413.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,46
2024-04-15,DE,65827,169526.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,47
2024-04-22,DE,60018,171676.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,48
2024-04-29,DE,55313,182101.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,49
2024-05-06,DE,52899,156302.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,50
2024-05-13,DE,83849,313887.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,51
2024-05-20,DE,77043,244428.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,52
2024-05-27,DE,72323,202494.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,53
2024-06-03,DE,74969,235714.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,54
2024-06-10,DE,62406,298352.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,55
2024-06-17,DE,56535,334952.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,56
2024-06-24,DE,70958,355446.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,57
2024-07-01,DE,67872,338607.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,58
2024-07-08,DE,95168,323512.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,59
2024-07-15,DE,93960,407263.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,60
2024-07-22,DE,78013,390837.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,61
2024-07-29,DE,72648,322404.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,62
2024-08-05,DE,78955,355291.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,63
2024-08-12,DE,87738,446433.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,64
2024-08-19,DE,99424,411857.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,65
2024-08-26,DE,100562,376892.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,66
2024-09-02,DE,106732,454696.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,67
2024-09-09,DE,105156,479774.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,68
2024-09-16,DE,114167,507816.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,69
2024-09-23,DE,114423,547546.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,70
2024-09-30,DE,115937,584995.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,71
2024-10-07,DE,110533,584174.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,72
2024-10-14,DE,108091,661485.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,73
2024-10-21,DE,108197,671287.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,74
2024-10-28,DE,99397,544640.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,75
2024-11-04,DE,105419,504498.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,76
2024-11-11,DE,97558,581606.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,77
2024-11-18,DE,108777,609473.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,78
2024-11-25,DE,111000,562253.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,79
2024-12-02,DE,102401,620330.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,80
2024-12-09,DE,103943,697020.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,81
2024-12-16,DE,92297,627244.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,82
2024-12-23,DE,81321,612970.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,83
2024-12-30,DE,75639,700958.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,84
2025-01-06,DE,80784,1049813.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,85
2025-01-13,DE,86092,1150563.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,86
2025-01-20,DE,89798,853955.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,87
2025-01-27,DE,72140,806784.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,88
2025-02-03,DE,81283,975560.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,89
2025-02-10,DE,87131,950804.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,90
2025-02-17,DE,92757,887671.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,91
2025-02-24,DE,83029,1043448.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,92
2025-03-03,DE,90122,957477.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,93
2025-03-10,DE,96740,945529.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,94
2025-03-17,DE,96823,937493.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,95
2025-03-24,DE,97047,1115443.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,96
2025-03-31,DE,90082,1210143.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,97
2025-04-07,DE,100034,1251404.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,98
2025-04-14,DE,108055,1229041.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,99
2025-04-21,DE,105121,1227812.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,100
2025-04-28,DE,102670,1437980.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,101
2025-05-05,DE,101455,1316412.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,102
2025-05-12,DE,96347,1342177.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,103
2025-05-19,DE,98036,1275377.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,104
2025-05-26,DE,86473,1480750.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,105
2025-06-02,DE,94236,1378172.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,106
2025-06-09,DE,96211,1333033.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,107
2025-06-16,DE,103092,1267175.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,108
2025-06-23,DE,103995,1229693.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,109
2025-06-30,DE,103601,1067466.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,110
2025-07-07,DE,102288,991395.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,111
2025-07-14,DE,98817,972481.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,112
2025-07-21,DE,97388,1033816.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,113
2025-07-28,DE,92291,1228049.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,114
2025-08-04,DE,95900,1103094.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,115
2025-08-11,DE,94743,1093211.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,116
2025-08-18,DE,94086,1050212.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,117
2025-08-25,DE,95644,1079379.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,118
2025-09-01,DE,103068,1141601.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,119
2025-09-08,DE,101867,1062190.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,120
2025-09-15,DE,82620,1020556.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,121
2025-09-22,DE,93604,1017635.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,122
2025-09-29,DE,87139,1250567.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,123
2025-10-06,DE,89360,1018884.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,124
2025-10-13,DE,97232,1012377.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,125
2025-10-20,DE,92304,960321.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,126
2025-10-27,DE,95722,1128784.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,127
2025-11-03,DE,87923,1109165.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,128
2025-11-10,DE,83670,998823.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,129
2025-11-17,DE,87903,902729.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,130
2023-05-22,FR,52760,7705.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,0
2023-05-29,FR,82867,8215.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,1
2023-06-05,FR,84951,9107.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,2
2023-06-12,FR,86147,6023.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,3
2023-06-19,FR,90630,7662.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,4
2023-06-26,FR,54712,13237.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,5
2023-07-03,FR,43329,12031.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,6
2023-07-10,FR,41518,11445.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,7
2023-07-17,FR,33264,7197.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,8
2023-07-24,FR,38294,18357.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,9
2023-07-31,FR,36077,16889.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,10
2023-08-07,FR,34822,17198.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,11
2023-08-14,FR,37082,16259.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,12
2023-08-21,FR,35199,22976.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,13
2023-08-28,FR,43158,24380.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,14
2023-09-04,FR,44186,23965.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,15
2023-09-11,FR,67163,22085.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,16
2023-09-18,FR,70326,22354.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,17
2023-09-25,FR,93697,36482.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,18
2023-10-02,FR,104560,32784.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,19
2023-10-09,FR,102995,29604.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,20
2023-10-16,FR,115813,30044.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,21
2023-10-23,FR,94705,38165.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,22
2023-10-30,FR,77248,43106.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,23
2023-11-06,FR,86288,51658.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,24
2023-11-13,FR,95251,37433.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,25
2023-11-20,FR,86855,31649.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,26
2023-11-27,FR,96074,37889.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,27
2023-12-04,FR,95174,45269.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,28
2023-12-11,FR,84524,60258.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,29
2023-12-18,FR,74355,51976.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,30
2023-12-25,FR,52615,50454.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,31
2024-01-01,FR,63061,60716.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,32
2024-01-08,FR,82226,77168.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,33
2024-01-15,FR,79265,89516.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,34
2024-01-22,FR,82707,76800.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,35
2024-01-29,FR,104691,79655.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,36
2024-02-05,FR,81138,77281.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,37
2024-02-12,FR,85076,93632.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,38
2024-02-19,FR,75472,71440.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,39
2024-02-26,FR,100573,106794.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,40
2024-03-04,FR,60801,98967.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,41
2024-03-11,FR,67238,113095.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,42
2024-03-18,FR,68099,93909.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,43
2024-03-25,FR,60954,98040.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,44
2024-04-01,FR,68758,103844.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,45
2024-04-08,FR,57329,110835.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,46
2024-04-15,FR,54458,118569.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,47
2024-04-22,FR,54170,122236.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,48
2024-04-29,FR,62229,139571.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,49
2024-05-06,FR,54117,115553.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,50
2024-05-13,FR,101292,176633.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,51
2024-05-20,FR,84600,192166.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,52
2024-05-27,FR,69289,152316.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,53
2024-06-03,FR,67612,173822.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,54
2024-06-10,FR,62340,186511.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,55
2024-06-17,FR,65493,207733.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,56
2024-06-24,FR,73322,215345.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,57
2024-07-01,FR,53977,201578.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,58
2024-07-08,FR,51924,191365.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,59
2024-07-15,FR,51010,235670.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,60
2024-07-22,FR,50018,206435.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,61
2024-07-29,FR,44009,186612.0,ChatGPT,apple,ChatGPT_apple,2023-05-22,62
